business_id,type,checkins
OCmzZfDz1yPwfNNBmCPF0A,checkin,55
8v1dNXsjY4tJBu3YzwSz4w,checkin,24
DbKtctOWfPO9RWZZOWTSHQ,checkin,14
ptSwlf2OlRvo7xs4QD6tiQ,checkin,26
x6BemTnk7_eCuvbv5MflWQ,checkin,364
AcBXW-uhOftCVHxX8qng8g,checkin,118
9Y3aQAVITkEJYe5vLZr13w,checkin,4050
TZ4d1i8epUVCyBoONulfUQ,checkin,1482
iwkOU9-LQMG5BllYC_AP1Q,checkin,15
M3Vhe5OdL-rgYdsIC5qyXw,checkin,51
hzk-xowQ7GtgWHNVFFvLpA,checkin,31
COvyT9UCD8duDjMjuyBeig,checkin,127
GufLVblE8pamxOK-5BTrHQ,checkin,64
W_KPYn5tKfAOY6Blz26acw,checkin,269
GoTKYfpIDulcS1h7OjruRQ,checkin,88
ihquMwE0LfLtRILg-7b-NA,checkin,210
aZ7_6RCmDpwTVWybClDxbQ,checkin,29
I5ixLtkirIe0RJ9RvnfhFA,checkin,81
DLOr9MYltjcu8X5kwDJgnQ,checkin,769
YxIBMBPPvlhfNNIp7l4K5w,checkin,96
uEW1NwL9h5N0zI2Ip9UKrQ,checkin,7
9y85oWltBAGF2AQXjQg7EA,checkin,6
6yVe_iet5qD7SzVMhRYYog,checkin,10
3R5TPq8jEe5gl_4eG_VEhg,checkin,61
xWlCgISVtozxCztPA4nGaQ,checkin,2047
kF-YfMgoSg1ZGQDYCSpBsg,checkin,20
jutz7DEv4JSM7x-jMuC6jA,checkin,102
qpW386HavSYryXuOdJplmw,checkin,14
lMF8LluX2ojEdrxUpuzNZw,checkin,8
AG0pQH1iaCSh92KYRJdTKw,checkin,3
-cKWUXE-16M1R15UOt6sqQ,checkin,109
PMRhNmJmHjugB9NXgn5mug,checkin,14
V6BYjHM9SnXscfkln3hCdA,checkin,1817
7x-e_cU8XX01gftJ8-s5Gw,checkin,44
MmBzct-cw-byF8LanIdk3A,checkin,40
hn9qaE7wMmDXem-Vkh3-2Q,checkin,68
a2m6DRhE_wXZwDx5yORTPg,checkin,10
faSdsW2s_SaVN0KTy-R2MQ,checkin,10
YvGUFY7jotEWWgp1Wg5Nqg,checkin,11
5YvMAgqrA0qduLipgxPSUA,checkin,18
LS_HjBHHudcaTWbaV0TUCg,checkin,634
zXIAvYZkGTC-fmkIJV56aQ,checkin,31
Vm0bZKi7Bfi828PVvY91ww,checkin,98
auA1XPJiZ8ZjSaGNffQrbQ,checkin,60
A8Khz3eeqIFFGaXurg3hxw,checkin,889
xe9lpizDFKd35vJfPdRA0A,checkin,29
T0GrqP5etnMexoxeyl86eQ,checkin,28
kfveMaYeaqGVNHPitT4O9w,checkin,489
fK7ujDbjhRFEe2D7eIwK4w,checkin,1585
IfD3VUXBflB7wD8Vy9oQBg,checkin,55
bi6apT3nATO62dj8dTTGmA,checkin,182
MpZSemm0rkkQs4eP5vl90Q,checkin,76
AaYHMYoeOt-5nN32vTA_Dg,checkin,39
GGz9qvJcBxW6JGAQvQJLMA,checkin,15
WmZ_ztzG_7YlksJ_1vzJ-g,checkin,126
R53UdKGf8uKUIqErS4vc0g,checkin,37
ynlTj5ZhlITO6jpIGBKSTg,checkin,993
BwNMnE5YHszLhYYvmhDPEA,checkin,14
jR9-upmgAhOtqHlNrhuIHw,checkin,9
yQICrydZbrpHtBdsDLY6lA,checkin,5
czOxS1z2MGzPXNP3W1d0Yw,checkin,190
8-1ExFcyxhO3xNPPttmsLw,checkin,23
b4AixXXZenN1776yDI8BQg,checkin,89
Tmta0aEXTSQQi7JMrryorg,checkin,63
2wfJYEPRyc-JkH3wFEv3IQ,checkin,22
_tkAI5Q5XQSfgbqJzDKSDQ,checkin,417
a59xvLWRbL-_0QijQ1Hw6w,checkin,265
g9WCTu6f_e-YCgeqh0S-xA,checkin,33
mWfZYDrozrCxwAO60-gLJA,checkin,328
k6Si433-EJrY4J7SZxsnjA,checkin,508
zndojwQUqZgdjqvKuJqMVg,checkin,54
Aq6lSh0dfAYMsLoJf17BJQ,checkin,671
k5ACtpeFvNCWnjizgd2IPQ,checkin,149
LZMzNNI5NYsW1cEJ-go6og,checkin,156
DA6BONQOMf1aIaAKKatvgw,checkin,1547
rU9mAzjWlwWrY0XSH2kh6A,checkin,15
fjAQGf-iJlVjD2vizzuORQ,checkin,2189
VrALpEOpYvLkoumN_FWA8A,checkin,6
4fe6cZUW3P89Vz0WJQs05g,checkin,12
etobWDgKRw_Hm9YvGmB07A,checkin,4
yewofYCtFEMQ6BKd5zwQUA,checkin,961
1qw1cml6wPSza3v_PIse1Q,checkin,59
rk4evtzXiaHF2W8U0eX3TQ,checkin,75
FZvC67QiUgCiXdaMctLM8A,checkin,748
cKiTluWCfMQTdmFZIugoiQ,checkin,6
MbhDxofXQWE_wavOkPA5cQ,checkin,7
8mTdTK9ZFxGNnUuG-pprRQ,checkin,30
RY_QMeZcfnJ3qKJjNIRl1w,checkin,551
smqkge7M6gld-JUu9Whzqg,checkin,4
MGl3I2GX_hxrton3XoZKrA,checkin,7
RxjHseEfxowNP2L6uH7FpQ,checkin,56
ePSmN7Etd3OAbVLoGq5SCA,checkin,16
8PX7wEwVX1yjq2b9iZJW9Q,checkin,28
i1K3HAOHQ9s0lfjmO-kwqw,checkin,19
1_L9E5reXIWWeobRA210jg,checkin,5
t9z81RFRYqAhSDuT0kz7BQ,checkin,21
24V8QQWO6VaVggHdxjQQ_A,checkin,955
5nahZe5bBYUbFWgEfwoNOA,checkin,507
O_ZNZDr6c5CsK6GgsKdDeQ,checkin,1053
WDes-WBEz0xa9ar8nMTvuw,checkin,27
cz9dvqMXweXhKJoBT8EoRw,checkin,4
RpaXMSXRy299CqW4SVgV8A,checkin,26
1PEBcXLpMTbHF5qQCmgZcw,checkin,121
P-sbKREdeN64F6g_eJIDdA,checkin,54
pdxyZdnwltQXcu-kD5rpXQ,checkin,398
c55gLdZzCaJ49s6GcpfOcA,checkin,19
D8zX_x3yO1xDHdIt3p6qMQ,checkin,7
0m5c7vKiex-mV17hmkAJuw,checkin,8
Nod2_dJbVjy13wRvLYeidQ,checkin,241
_dVPzYGXKNg2rIsc40VtyA,checkin,112
ReJxM4W_KuD8GW85-jU-tg,checkin,12
jEGFS3RKzJ87RUqBpTkiww,checkin,3
FMIHdl8QE0-gkaHvnAkEhw,checkin,69
SNyxwFx8i20SoDlN4dBS4Q,checkin,84
jaPkvwRG5U2M96VaVKGddg,checkin,8
n3aU1lbFdHvQ6LIMGd1kRQ,checkin,19
MUB_7fQ0Q3oUh6giLVTtaA,checkin,241
Hw3GaaJ6dxpYP7jy7s0UuQ,checkin,41
2h6KSvorusfQgW-IxmGHyA,checkin,302
I575KIFdcbaZC_vfYj1Z6A,checkin,4
sS3DyUUmVTzqMmk845jhkw,checkin,17
lc97YhLugnPdSCOhTLCgnQ,checkin,15
BrZnLTAxvIFb23-ntpWCAQ,checkin,71
Wzm33GwGm_xosXZF6Jx1-w,checkin,81
2Uv73BJCv6l8UD_3O2gOZg,checkin,38
r7GXuj4rr2vGPU_pklxcQg,checkin,273
ShLiouakBWtI072dw6tzNg,checkin,272
mM5zyIpfYHH__bXQ7FlWHw,checkin,3
pUYfjlLt-xUuiwJQXN9-vg,checkin,9
4cZXiXms8yW4MjQ8hf4esg,checkin,11
AN_Pw_UTCkaforMtYJtEDw,checkin,98
VgOnAwmaca49g5ESmZrcng,checkin,8
Snp5LyDO9NeQiuFPOlkavw,checkin,1055
oATnqNmOwJheEspngG7eZw,checkin,73
kumWc1nCRW3mkVPIFQWZ4w,checkin,27
LNUx60j6DQAxJuikUiZNvw,checkin,7
sHByBH-HDHk5xqfSp3r7Zw,checkin,143
PtJ3ip-umZhiKhIYNCYADQ,checkin,6
dZb1V8knqTUT1o-NKZAl1Q,checkin,264
Exx5ffvnmk4MrTyCkPRuug,checkin,917
EANl3lxHNKBZj-_-zOrgDw,checkin,76
hfpt_mEBm1ZLI2zrqfXwaA,checkin,2620
P5uC-zfGG6yqoQDUyqyAvg,checkin,1107
TnLIHcTv10_9HhQfuWTmyQ,checkin,48
FV0BkoGOd3Yu_eJnXY15ZA,checkin,1824
c7VgGP8xT25OSReok6fwcQ,checkin,2303
UGBoGLnkJmItEeyftgY9fw,checkin,21
1F3wLIHATM_-Ec_E4GAoiw,checkin,42
68euKezXqyvsE49cIGdL2A,checkin,186
yedGp-iaruaBykL7TswBtg,checkin,218
CEs_oJMtLsll3xBM9slBQQ,checkin,438
OGPydy6DiEMUdzk7BnxbGw,checkin,47
2XD3bY-ETIpMlsI7JuwysQ,checkin,5
5oCm7qtm-e2hgJluCxhO-A,checkin,682
Hc0gWtNcjh9Ouu3olKALsQ,checkin,4
zq3nMu5GqtJYfONAGYxKUw,checkin,35
N3E7dCfMafZSc83abSKSrg,checkin,5
hl8aJEKqOYTEtKOpIxJ3mQ,checkin,72
NggjbjdNt8D1DHQ8jTHoPg,checkin,17
pgBAilusMw27qkIBBnuCfA,checkin,4
ng4_UnnYPqesby9C0WVz2Q,checkin,26
SsejDz6JtDWyjGxjFrsT8w,checkin,221
DrTsV4u-X6hft0aRjKCwMg,checkin,148
dzjYOx4Cd62VgCrRYt-hGA,checkin,50
rTn-Cy5b96bgXAKFqKKjlQ,checkin,17
tizHNPsEddfGWvxipZ7q5w,checkin,6
yPlBHn0enRuvbTf5Zz-1yQ,checkin,63
mxrXVZWc6PWk81gvOVNOUw,checkin,1597
7N8RPhvOJ4z8iSz9djLqFA,checkin,61
tenKOmTRi2rjZAWwNCDv6w,checkin,105
rrfmaxtcmg0h26Vyg6Eebg,checkin,86
20scqMi4o-b5ZaEBIGIewQ,checkin,48
jhI4kxnLhK3olQ5rfCyvPQ,checkin,242
wUDYfHKBlvFDfwOO2NeHeA,checkin,252
TjK3u3XIJA9nS2FJnti-3w,checkin,836
-xFO1E3OiDMmdqdjwUM_DA,checkin,383
UQq4E0TD2CWRLYOB1iGMig,checkin,37
4A628qyYpA4EhN6w6o-MYQ,checkin,1205
SMpL3z4FLF07bRA6-y22JQ,checkin,1793
P1CDEhEQZz5bK-sSqkRD0g,checkin,48
PjUjTo-1YnOUi5JerQZRmA,checkin,15
X-fnn9TzVO-3U8hYBGf3Hw,checkin,4
4N9fHxDrX_MgrTxvmbOWkg,checkin,67
CfxHRhk3x9ZFDPS3JpxJJA,checkin,19
FOC9Yz61cLPo_5zb2-FlJA,checkin,15
3g2ofV7mhEoPyfF7vFMObA,checkin,330
d1vH1pRvR_CtOKCSWG94pA,checkin,17
myZKpkxq5cjf_Zz4oLNnYA,checkin,40
fEh8Y5NWRm5Qn4l9B4f5Yg,checkin,12
0BYuj1cOFkqdcnd653bcbw,checkin,23
L5VXsEEjf7BOgVPEtRTF8w,checkin,481
EuNV8_SReV_3KeET2Ums6A,checkin,177
lT3yCGUc-LQuphjSz1uoIw,checkin,87
joFRuIAqIwM3KkB-j5jglQ,checkin,41
wqRlPyeuExcDwm7F2hNNMQ,checkin,1580
sSldJdLtNXP2ecKbcXezbA,checkin,9
qzGYgpNThpVDuwYDYbU5pA,checkin,116
WDG7dq-ZTV9fnpZyVauTmA,checkin,42
e_ePFIA4oX2K723YOLtZFw,checkin,313
VxsLK1INb4lnmbBxoNGR8A,checkin,30
CycfCC0OLvTjG3Eks8D1og,checkin,832
X1te54Ojw0PKNcXVHaX_1w,checkin,21
a2gl5lUljzEvvyDHLrM_0A,checkin,18
Y5waQA6SfhtHfwkahI4ytQ,checkin,326
8Dn_2xtEWXNqzEXkZ69tkw,checkin,21
Q8OMwgekiTtgClSiRcQcSw,checkin,403
MKKihkKRtemuyCzAjEZyvg,checkin,62
sYZt3f1YFlg0ycDMyO-vJw,checkin,485
oxsCvEkQNNIbOPDt_QK_0A,checkin,188
i_cp6YCw2PsXZ_9Wyh4tPw,checkin,10
EtwblojODnE3QVCsRNEOsg,checkin,9
o4DsvwwD2kIbF-EM4r9G8A,checkin,192
u2TOqN1cau_e18Esigccvg,checkin,52
ZPAqjcOKeloLA7-y5kFuDQ,checkin,167
L9HW3bJxacRqI-U-P-0_Ww,checkin,4
OVhknh17x8tTn-KuzTjwGg,checkin,95
27hfvE5DcOY3J1-MWbTU9Q,checkin,97
Zb_5ctvJXTc4zlYgtSo7Jg,checkin,25
j1Ql05L7wn_8GGLj3jHkWg,checkin,11
KBMoAx-5CXykv1zFyBWY6A,checkin,5
1mhywrdsgdqJM3OGZIpVtA,checkin,519
KTF-E3NfkJy2wiwcgOPyVQ,checkin,914
qr5MMPq-DliAgaSvG47tdg,checkin,6
jNpuJ6fUwgV23Mh_XvTaqg,checkin,36
DOZVo32Zk507SJhJSg2saA,checkin,83
-KF9RQPkmIOHfE0tzUu9bg,checkin,1155
3k6Acv3irlvtZCOmgiMz_Q,checkin,28
pCrezvT3YUZO9jis6Gva_Q,checkin,11
fv1DOiJT_uvjIc_0LlQJDg,checkin,76
qAjMnYv_2vtEY5YWqWj3cA,checkin,3
g--Qvh7JzgsX6B1gdEJ1SA,checkin,252
0rsqPxFdZuOXYmZz9nDP1g,checkin,8
iJmEXVEGzVIXhkwJHExugA,checkin,3
6JKQCaVIKc1o5NaQwtOOvQ,checkin,4
b5cEoKR8iQliq-yT2_O0LQ,checkin,2591
puY6aIs7OVxlVvb8xdTavg,checkin,6
ApdZu7kZT1_TXsAVdSibHA,checkin,11
hGQsnkndreW7b26XC2HVRA,checkin,3543
0vtBD2RUSe3whltSkzLh4g,checkin,7
bc-lE-wGVAsUrX-kJhtY-Q,checkin,1423
9SKdOoDHcFoxK5ZtsgHJoA,checkin,1001
knRhlSIIWiRZ_-ol0-oODA,checkin,10
bNJ4jjIOTvSLEWzm8NEWXw,checkin,41
thwsEaIxShTU7Uv2PNCmVg,checkin,15
h8rqIokh6EkM4flR9CjxbA,checkin,226
dCcNTO95qNlSabt31jKMoQ,checkin,8
fPExBO1aXA5c4uwlHFyx2Q,checkin,466
cTFq_1sAnQUb9eMZO6FlvQ,checkin,77
KxsOOasb-vP56d86U8lTsA,checkin,86
cjjZt2oOkk0F152RkQMfQw,checkin,1847
XbHXZk3rweHFdqfcE__wiQ,checkin,84
7ujKe-xmdC1z74I8Y65RoQ,checkin,118
VdoqSzXlB3rldeW_BIag0w,checkin,110
j0h1Mb3gwknnqR9kFH8tWA,checkin,45
QOVdMwMLNwsB07UDfQZA2w,checkin,6
aDBT5MB0L2JCUo3kqgFRJw,checkin,320
8WbbWGCWR6uUOLHYv0vl1w,checkin,3
Q1jxhyPeib0QTm4LelmmHA,checkin,3
T8IP3Ns3cZCgdyPqt18Cbw,checkin,80
679pJn1KyKr2X8NcQNyMzA,checkin,276
7_zL7NX_rDFwhbLp98PwZg,checkin,1849
YEQkTCmphjr6XKPh4m93AQ,checkin,1808
HNaOwzN2d78vma3BMls5TA,checkin,39
fF6m3qsD5blnwuZRuYhzWg,checkin,1174
AARPDt5fBYkxoTLSQiNZLw,checkin,357
pqWlQ7z9JUAIarOy_IoOmg,checkin,263
SYh4oArit4Mbmd-B-QdybA,checkin,147
dcd3C1gWv-vVdQ9XYV8Ubw,checkin,1910
b1WVuGHK02UEtZjGrJ51qg,checkin,9
1RVZOO0pn01ijbKQiRm2vw,checkin,13
x_MCZPQ9G-IsDnwkJBceIQ,checkin,409
N5iW2JG5e-QyUh7brRNSfw,checkin,20
AdtaLOWW3nI4Sa8OTiAAxA,checkin,218
Gl_Cxnl_vFCfTGMlXxuEWw,checkin,31
z6vO1HR8L2iW4avr610XKw,checkin,976
dks3rZEbVZlH-IZhnlcbug,checkin,260
7QSYBp2-AOdyUJXEaLnbgA,checkin,884
ksOGKaLTEn6NSDgTXb039Q,checkin,157
niqbtGYzGjq3ciVdYdCcDg,checkin,49
PwlqT9PpJ-zJs5R271pAmA,checkin,8
bpK_p3Msi0xfBGJCKvC0Yw,checkin,79
8YU0ayePQ2YYLEWo_4eDxQ,checkin,40
bkrqHyCFrq59O_EcxdhuHQ,checkin,3
B-FG89Jw729_i5rfA7FT7A,checkin,382
nDdfN6onfb0JoxKKYwCnjA,checkin,504
OITKr2Mwp_adHlmPgXJ44g,checkin,5
zkLVuJNJ0VtiamgR-u9pgA,checkin,16
_ql42UadWUh9SgU09_c2mQ,checkin,424
AZAd_Zhv4UiJZ1x2FRPqIA,checkin,30
BCsYkzqxGY_xmi5q_ayFDw,checkin,89
a-GOUlzxECexgY5oDwruzQ,checkin,24
elTuwW2ks78kiPVIJgCPwA,checkin,20
T1EfT96sCrn_UUWQMhzB5w,checkin,326
X7QrpTqyGM7ZcP3l1d-1sA,checkin,1342
-3xbryp44xhpN4BohxXDdQ,checkin,592
VHqh8I-GupfFOPr4SampzA,checkin,56
9kue6njdYLYAr-ve65L0NA,checkin,32
DgOAOO10ibNDSX7S_7L1Ag,checkin,206
2odfQHAJvM4ceIZqbIKK5g,checkin,107
KJr8lTqqStOpFzT8XD97gQ,checkin,15
vVaz-350Azp-U1aKCy8uvA,checkin,31
0EFmXnbJqUKc9cNFLp-ZZw,checkin,18
gfBsSMX2yngE2-Kt4eBb4w,checkin,518
rw4kISlJT_edAYTJEBbDcw,checkin,21
CuWYR-ZU3eghYgbz_RjMAw,checkin,8
dzDBk0mSe84erwMHRyRshQ,checkin,137
4qOPELunTvPQsmmnLDr4Jw,checkin,324
2OY8xs4aqOt8eTnYokdrww,checkin,561
T989hl-3jr-k8QYPmFX9RQ,checkin,97
gvHGqxK2kpnuO8FufbEGTQ,checkin,62
fOup98Vso87ERYQ_6eYmeQ,checkin,222
7lp13T_FUmX1XjU2wen_qw,checkin,116
jFVSwucWbmpdd_kGw6djMw,checkin,15
byBElhfA2cSEMW4O7rnkfQ,checkin,4
vuaWSTLYNvn0dpw2C0Xs5w,checkin,22
AqyWhBxfiXTmVkMqJFLeLA,checkin,80
LwcPCJhHamoZcEaEU1ax7A,checkin,17
DKk7lb0bVCVoDChyptrOog,checkin,378
uiTfQrFiKXljGbhugW6UvA,checkin,29
aF_sNt6WHO4iUmlgXICYdA,checkin,73
jlQoyYRi99vLVAe26Ge2yw,checkin,169
UkG_OE3YRT1Q8lYavZRsTA,checkin,37
EcHuaHD9IcoPEWNsU8vDTw,checkin,730
xm8F51qKjx0cfdOSukTDng,checkin,518
Yp7NocGnDpL_v8ZKfR8EPQ,checkin,76
dJvUc4ViWEJ0NJfQtYo7xg,checkin,261
Zdi-Mrwk_JNnhopAAbxRcQ,checkin,141
qiQoaA3IeVBMqrmj1VpmMw,checkin,9
X4aa0Kovyx4fzvI9ennznw,checkin,34
_7Mpa61xZCAwagQxK7yyEA,checkin,23
Rg2IrML03E10C2R5A9d9OQ,checkin,2083
-Y0UocnclH_2sBl9VWq7NQ,checkin,56
B-urUvRjp0GJ8-Kos2Rjrw,checkin,55
2JZv-P1lDKOPKvefQlYDEQ,checkin,528
AjVRPatAHLNwbnx3GWk5Gg,checkin,299
VN5gJKlXIBQzx_M32F_lkA,checkin,123
sWnYWXqbcjEOAD2LhsmM3Q,checkin,19
fvfuARQ97KZAf3jpLCgV1w,checkin,5
sbjb1qNUcqQomJvcgPuJCg,checkin,413
52OM_pfQNbWAwZ4ztWqaJQ,checkin,23
qHH9IMD6WvP4NlMXnSWHGw,checkin,24
Hj5_JH3_OoBlBZeFEtxocw,checkin,6
PcSuCgg55Vid1-_es5lFhw,checkin,122
uxiFIQ1Z5sNlBrImR1btog,checkin,142
mpaPct-h9EGFSoRZB67mrA,checkin,10
RwsQt2Zf5V7HTDG0ruS52g,checkin,6
FeGHfX8TuU3SBGATkUjGzA,checkin,61
jNAAQaWRvCMx7Oh8hzjQNQ,checkin,16
EHi-lebXGWjSktl4WvSoow,checkin,388
lUoiT_fR73R8eMiiIcqMLA,checkin,76
sANRm7szgrQ6i7QTAt_mQQ,checkin,18
ZAQUN_iTKrluDWOOjmBeXw,checkin,200
VGYaXB8kJjqBBIg6bsx1Sg,checkin,355
fHrchaRB07DN0Dm-4Bk9dA,checkin,14
AyvyWENKpPBOFnFFkZuAyQ,checkin,244
358--0NqozuwqUNZI_BTug,checkin,9
bT9q7KL5xHj8t6cTQwhppw,checkin,48
s9lJSl3AgG0GqCS6hggXiA,checkin,5
CVBYF1AMlrZbScRXX8d6XQ,checkin,3
LPFfkcHrrjDTPOzgEkaLRw,checkin,17
NkTBJP2YOwUAUNzRqR2gJg,checkin,15
iy0BiPp2F__f_F03b8SZcg,checkin,122
s5YwQRuBhQjlQZHZzqC9Bw,checkin,68
fTqTiOdgLH1OcHw_spZ4nw,checkin,46
7dqqWs00NLwms90F-PITVA,checkin,89
GMu7ksPYqqI3HmuUzXsodg,checkin,12
9vcKJZ9Ur1y8-3WNcaf03Q,checkin,381
ltk2xcvDFvuljYIpMnRqAA,checkin,45
DrpGonLYPBpAhCb4q66liw,checkin,142
FAbg56UHO16ZXM1FecGsPg,checkin,20
IwkqtlUI8DV48QxCz80WQw,checkin,362
pBB-3elORWiuYd-zbRkSwQ,checkin,29
mldE-0_0HwIWYpGrmGvlbQ,checkin,6
BDst2MorWYLOJ1Dyg7g6cQ,checkin,11
l7gUqxGk1Zf41r8K6FVMnA,checkin,15
_L9E4eZWX0vdePNjU1xtuQ,checkin,196
lK408BRA42pDIwk89dxSVQ,checkin,15
oPSBotvz7n0BVVnbEdXo5Q,checkin,14
WIcDFpHEnC3ihNmS7-6-ZA,checkin,9
Bn6QD_ZBeN8NXeYBvYfp4Q,checkin,36
l_YZQljij3Hvv1O67NX_zw,checkin,24
vJ8h5KUTL5L7taf72zcOlA,checkin,137
FN_iNrt1Q7kHeVEe38yVGA,checkin,22
9hN3vrVvwhYfrKMXfIz55Q,checkin,313
S-4JZkbRj5W2Thqrf0WKvA,checkin,4
6Zl9JQh3jaruFagb3J6Zgw,checkin,10
KCKq8rwYSaVFHP8w694TAQ,checkin,28
CIpzeDYD252nq0nRA4px5A,checkin,330
AUc_HEXoJoysGiiYzkptbA,checkin,21
KzQU6aH-vbtOw35waSq0-Q,checkin,12
JbpCMPizjh0UpJB6VNboIQ,checkin,5
AtoMSHZ-lO7kxHRBdioMtA,checkin,136
srJKW8K5GPCz_4lVv4MeEA,checkin,76
pM96dn6jrJg2V7Aj0trPCg,checkin,27
FS7aGG1AOLbrVIGXTuA5EA,checkin,60
stH6XAn2Drzol1H5oGvL2A,checkin,108
x4LHrpTubVQ6Y6blBMupBQ,checkin,15
BcnAlLboVv5546JAGaUjuA,checkin,10
DuKKiPtghSrE4I7w1cyOTA,checkin,256
fWnGkLnZzv2yl3fB7xF40g,checkin,836
VW0n8ah3ebE6vYKAlCVOvQ,checkin,40
u3HMalNH-xBgZUXjnH3O6Q,checkin,37
t9ntv9sQfi1IcydRE3ZW0w,checkin,35
-zRuiAAK1FpbQDcw1fbrUA,checkin,55
m1EPwocGzvYTcB-almoZvg,checkin,53
z62lHKWYkBjEgj9wD-L-tg,checkin,100
dOyMghwCRZ4s51QfcRzOKg,checkin,4
yqe4iDmfH9F3ij7tvzuKKQ,checkin,251
BnbJTzFHzwC9qRTZa2pTHQ,checkin,116
fQHAbfMsBuQlEAWHTImOQg,checkin,90
YpL7zR-wYMJ5ecuelu2Zcg,checkin,14
77oW-QeIXbUoTbUbrdD2aA,checkin,51
LcpHOYAhlhebGzPx4-45VQ,checkin,35
luCSjoNQ9q_0QIjKKOy2pQ,checkin,2313
PtqfFmnwf6e1JzeADwU_Yg,checkin,98
c7pCjV1jaM1-o6FS0gB9Zg,checkin,20
D2Df5ViPfUCcKWsfCzSWCw,checkin,100
fMcI0fOLmUwSvgVCmGA9Rg,checkin,365
0zjzaE5tCH86JnPZwDpfaw,checkin,748
zblaXjzHKgT0yLZpf4bg_w,checkin,134
fpF0KSUpEqrvwSTcgEW2RQ,checkin,37
q0TAM97O5xa2sVjFSwdvrQ,checkin,6475
drDtTQchmxfhIjDy6DY03Q,checkin,13
G27f2NAq05CkMaoiXBPY_A,checkin,640
XffYSO2Nc0AQ_tkagch3oA,checkin,22
-LaqD17cwN6lP4KuMrTOfw,checkin,41
rTWh5hZ3QjQ0qGlvYCcRdw,checkin,148
hyh_U5Lkpbirv1Gb1Elftw,checkin,4
hYooRvt98mjOun91EyKPNg,checkin,37
5pgzTBgt-HR_0s7TDXSL2g,checkin,34
miuWgBMwg_6RzI_BvUfjnQ,checkin,10
sPLsKCMzKrwL8vJfWqdWZA,checkin,21
ydhh9IME2xHQNVIRBbVBog,checkin,12
kIco4kv-FHT6QqdkDQ2cow,checkin,301
EFNwMxaajz779YWCRmZGIg,checkin,44
AnYb7QxXjeNeNY9MZy8G2g,checkin,127
9r5YLKGTdQz_Q29cBifePQ,checkin,393
REgv7mCteJajx7vrtsVbMw,checkin,19
raaxDfFSCsqpJVSo2LAC2w,checkin,32
QUvLHFZrZN4W1JzhnYAWqg,checkin,32
3w1F-75RGcN9oRhBF9uYFQ,checkin,55
f_2iPdAHrcKMwMFJSRdFZQ,checkin,205
h7hr0v3E1ulU2sXNItD5UQ,checkin,842
0zHHvaVxvR5BpFXECvNNFQ,checkin,154
JJwA0ye2taLwEZT4N0vWmA,checkin,47
eA-qHFglOMhHwXcnHBRpNg,checkin,248
ua0V7dK0_lpChFE65qAx0A,checkin,40
y8q1inqJAqC6BI1ujk0D6w,checkin,20
42jOdZpMpT-z052CrmZjTA,checkin,9
UEdKDUGcvXzR-0_Ow9K2Vg,checkin,77
mvGW6YW6LNULvdASs8IUCQ,checkin,62
iw7U-ZLP7Kp1gpNdCIf9Gg,checkin,18
hD3Vkgq7dCpkpr4AeQJzrg,checkin,479
Qkl5Ej9NDQflonnJvKuZ6A,checkin,111
gJTxExxjYywlgOPeoYxfKw,checkin,19
hO0ECg_jIA4iYMBLq3RVjw,checkin,5
99s841fkt63x3huBv35anQ,checkin,5
APdrRZvoxc2Z86owaNj8Aw,checkin,15
seMhyOy1AHHE1_ZLm2R_BQ,checkin,258
xvCWAzIS_EpTwDIUVhY_Og,checkin,172
JqxuioXJG8OsQVPLrlGRQA,checkin,34
Pl1qDTX90DSLHo-ZAlAh9w,checkin,436
5WdUZlkiDYLgPL1OertCUw,checkin,23
o1GIYYZJjM6nM03fQs_uEQ,checkin,445
ket8xxHIJVFG9dhW4xj7zg,checkin,7
yW4XOMS4biiSXOwkbZ6wpA,checkin,267
NFloHgUrC5kCTFybx_r-aw,checkin,1374
dLIoHdn_lPiA1UC9sLqugw,checkin,28
a5R_uZpfA2beaH5RkI4qpA,checkin,60
xNfGoC9CW33GjSPLcfbwUg,checkin,148
k6i-IXcjyaUgYxhqR2VHkg,checkin,37
cSY4B9WBslxhpkJqaQLwJA,checkin,1050
gArdR71Kk3pFajtEqLrFTA,checkin,296
TKQHq9bErq9Xo_kAB4W0gw,checkin,34
0M0K0dElhzTAqeaoLA0JgQ,checkin,79
dfb-vYUE3l6CQjvC3rbu7g,checkin,46
95eyb4Sk3OxB1SNZRstycQ,checkin,29
hm6C88ehaQy721_r98krpw,checkin,6
jz4kvnNmFL7_coXYl6NAWg,checkin,438
JHp5mJvYe6UtM_QsklR-iw,checkin,55
9mrPvgeEB4Lo4ddmIV_9JA,checkin,91
DuG1RkxEwpaBp0fBUjo6uA,checkin,45
awsZaKtqvHz46I_vU0XK8Q,checkin,39
7GZbCqYdOI19tP-09u8FsA,checkin,7
g5DcaQFuO2rUw6XFSAdtWw,checkin,12
RvrwLdirQ5w27dk3qkX2JA,checkin,55
INnUCqDQ0Y3kc1K7zL-m_A,checkin,71
PqJwKYHU_eHjw0q0NlULJw,checkin,75
8AYH_pFl8GpPKCR_k-QigA,checkin,116
Z67obTep38V9HMtA10yu5A,checkin,18
ZTqglivVEms9gzzRcdowWg,checkin,25
af4lHIpd7VNYpSLxDc_ugw,checkin,17
vbruEqj8eSqsgGkEkKzkig,checkin,10
